date,maxtempC,mintempC,avgtempC,precip,totalSnow_cm
2012-01-27,4,-1,-1,0.7,0.2
2012-01-28,2,0,0,14.8,0.4
2012-01-29,6,4,4,65.1,0.0
2012-01-30,6,4,4,11.1,0.0
2012-01-31,5,4,4,26.5,0.0
2012-02-01,4,2,2,18.9,0.0
2012-02-02,8,1,1,0.0,0.0
2012-02-03,9,1,1,0.0,0.0
2012-02-04,8,0,0,0.0,0.0
2012-02-05,9,0,0,0.0,0.0
2012-02-06,8,1,1,0.0,0.0
2012-02-07,10,1,1,0.0,0.0
2012-02-08,9,3,3,6.8,0.0
2012-02-09,9,5,5,9.4,0.0
2012-02-10,11,7,7,7.2,0.0
2012-02-11,10,3,3,0.6,0.0
2012-02-12,8,3,3,1.7,0.0
2012-02-13,10,1,1,1.1,0.0
2012-02-14,5,-1,-1,6.9,0.0
2012-02-15,6,-1,-1,0.3,0.0
2012-02-16,4,2,2,5.8,0.0
2012-02-17,11,2,2,24.0,0.0
2012-02-18,3,-1,-1,19.7,0.0
2012-02-19,4,0,0,2.0,0.0
2012-02-20,7,1,1,3.9,0.0
2012-02-21,6,4,4,42.0,0.0
2012-02-22,6,2,2,19.7,0.0
2012-02-23,5,1,1,3.7,0.0
2012-02-24,3,2,2,40.3,0.0
2012-02-25,3,-1,-1,23.4,6.2
2012-02-26,4,-5,-5,2.7,2.3
2012-02-27,5,-6,-6,0.0,0.0
2012-02-28,7,-2,-2,4.0,2.5
2012-02-29,4,-3,-3,13.5,11.5
2012-03-01,5,0,0,4.6,2.1
2012-03-02,4,1,1,9.6,0.0
2012-03-03,6,3,3,18.1,0.0
2012-03-04,7,4,4,17.5,0.0
2012-03-05,3,-2,-2,41.4,3.7
2012-03-06,4,-6,-6,5.7,4.8
2012-03-07,6,-3,-3,0.0,0.0
2012-03-08,11,0,0,0.0,0.0
2012-03-09,5,3,3,40.3,0.0
2012-03-10,4,3,3,36.2,0.0
2012-03-11,3,0,0,32.4,1.8
2012-03-12,4,0,0,37.0,8.2
2012-03-13,2,-1,-1,28.8,24.5
2012-03-14,3,-2,-2,19.6,1.4
2012-03-15,9,0,0,58.0,0.0
2012-03-16,5,0,0,28.3,0.0
2012-03-17,5,-3,-3,8.2,0.8
2012-03-18,4,0,0,5.0,4.3
2012-03-19,6,-1,-1,2.5,1.7
2012-03-20,4,1,1,31.8,3.0
2012-03-21,8,0,0,6.7,5.2
2012-03-22,7,0,0,1.5,0.0
2012-03-23,11,2,2,0.3,0.0
2012-03-24,13,1,1,0.0,0.0
2012-03-25,15,3,3,0.0,0.0
2012-03-26,8,3,3,4.4,0.0
2012-03-27,12,3,3,6.9,0.0
2012-03-28,8,4,4,25.4,0.0
2012-03-29,4,3,3,53.0,0.0
2012-03-30,6,1,1,11.8,0.0
2012-03-31,4,1,1,17.0,0.0
2012-04-01,6,2,2,20.2,0.0
2012-04-02,10,3,3,2.4,0.0
2012-04-03,7,-1,-1,25.0,0.0
2012-04-04,7,-1,-1,2.9,0.0
2012-04-05,8,-2,-2,3.3,0.0
2012-04-06,8,-2,-2,2.5,0.0
2012-04-07,12,1,1,0.0,0.0
2012-04-08,14,2,2,0.0,0.0
2012-04-09,15,6,6,0.5,0.0
2012-04-10,15,6,6,0.2,0.0
2012-04-11,10,5,5,20.1,0.0
2012-04-12,14,2,2,8.0,0.0
2012-04-13,13,1,1,0.1,0.0
2012-04-14,11,3,3,0.8,0.0
2012-04-15,12,4,4,0.9,0.0
2012-04-16,9,3,3,24.6,0.0
2012-04-17,10,2,2,3.7,0.0
2012-04-18,8,1,1,12.7,0.0
2012-04-19,12,3,3,26.1,0.0
2012-04-20,11,0,0,24.8,0.0
2012-04-21,15,3,3,0.3,0.0
2012-04-22,19,8,8,3.7,0.0
2012-04-23,18,7,7,2.7,0.0
2012-04-24,10,8,8,24.4,0.0
2012-04-25,12,9,9,47.4,0.0
2012-04-26,9,2,2,29.7,0.0
2012-04-27,8,0,0,9.5,0.0
2012-04-28,13,1,1,0.7,0.0
2012-04-29,13,2,2,3.8,0.0
2012-04-30,9,4,4,35.8,0.0
2012-05-01,7,1,1,17.1,0.0
2012-05-02,11,3,3,2.5,0.0
2012-05-03,9,6,6,11.1,0.0
2012-05-04,9,4,4,10.5,0.0
2012-05-05,10,0,0,2.0,0.0
2012-05-06,14,2,2,0.0,0.0
2012-05-07,19,3,3,0.0,0.0
2012-05-08,16,6,6,0.1,0.0
2012-05-09,11,3,3,0.6,0.0
2012-05-10,11,-1,-1,2.2,0.0
2012-05-11,16,1,1,0.0,0.0
2012-05-12,22,5,5,0.0,0.0
2012-05-13,22,4,4,0.0,0.0
2012-05-14,24,7,7,0.0,0.0
2012-05-15,20,9,9,0.0,0.0
2012-05-16,16,4,4,0.2,0.0
2012-05-17,14,2,2,0.0,0.0
2012-05-18,12,1,1,0.3,0.0
2012-05-19,17,1,1,0.0,0.0
2012-05-20,15,7,7,11.1,0.0
2012-05-21,13,10,10,47.1,0.0
2012-05-22,12,4,4,11.8,0.0
2012-05-23,11,4,4,9.1,0.0
2012-05-24,14,3,3,1.4,0.0
2012-05-25,21,4,4,0.0,0.0
2012-05-26,22,8,8,0.0,0.0
2012-05-27,16,4,4,0.1,0.0
2012-05-28,12,8,8,5.5,0.0
2012-05-29,13,4,4,1.5,0.0
2012-05-30,15,5,5,2.9,0.0
2012-05-31,16,8,8,12.8,0.0
2012-06-01,15,10,10,44.4,0.0
2012-06-02,15,6,6,3.3,0.0
2012-06-03,13,3,3,1.4,0.0
2012-06-04,14,6,6,7.8,0.0
2012-06-05,12,6,6,12.2,0.0
2012-06-06,13,5,5,0.7,0.0
2012-06-07,10,7,7,34.2,0.0
2012-06-08,12,2,2,11.6,0.0
2012-06-09,13,6,6,1.0,0.0
2012-06-10,16,2,2,0.4,0.0
2012-06-11,19,5,5,0.0,0.0
2012-06-12,15,10,10,5.1,0.0
2012-06-13,14,5,5,4.5,0.0
2012-06-14,13,2,2,1.0,0.0
2012-06-15,18,5,5,0.0,0.0
2012-06-16,13,11,11,38.3,0.0
2012-06-17,15,9,9,10.4,0.0
2012-06-18,13,5,5,10.5,0.0
2012-06-19,16,2,2,0.6,0.0
2012-06-20,21,6,6,0.0,0.0
2012-06-21,22,8,8,0.0,0.0
2012-06-22,17,9,9,20.9,0.0
2012-06-23,19,4,4,29.9,0.0
2012-06-24,16,2,2,0.0,0.0
2012-06-25,19,5,5,0.1,0.0
2012-06-26,14,7,7,0.6,0.0
2012-06-27,19,7,7,0.1,0.0
2012-06-28,21,8,8,6.5,0.0
2012-06-29,19,13,13,7.2,0.0
2012-06-30,17,12,12,13.3,0.0
2012-07-01,17,5,5,3.2,0.0
2012-07-02,16,10,10,4.0,0.0
2012-07-03,12,5,5,41.5,0.0
2012-07-04,18,4,4,0.0,0.0
2012-07-05,21,3,3,0.0,0.0
2012-07-06,23,5,5,0.0,0.0
2012-07-07,25,8,8,0.0,0.0
2012-07-08,26,10,10,0.0,0.0
2012-07-09,24,13,13,4.0,0.0
2012-07-10,22,10,10,0.0,0.0
2012-07-11,25,10,10,0.0,0.0
2012-07-12,24,10,10,0.0,0.0
2012-07-13,23,12,12,7.7,0.0
2012-07-14,23,15,15,1.3,0.0
2012-07-15,17,10,10,4.1,0.0
2012-07-16,25,9,9,0.0,0.0
2012-07-17,24,16,16,0.0,0.0
2012-07-18,21,11,11,0.1,0.0
2012-07-19,25,11,11,0.0,0.0
2012-07-20,18,12,12,14.8,0.0
2012-07-21,21,7,7,1.5,0.0
2012-07-22,15,8,8,9.3,0.0
2012-07-23,17,9,9,14.2,0.0
2012-07-24,22,7,7,0.0,0.0
2012-07-25,24,6,6,0.0,0.0
2012-07-26,24,12,12,0.8,0.0
2012-07-27,18,13,13,1.5,0.0
2012-07-28,20,8,8,0.3,0.0
2012-07-29,21,9,9,0.0,0.0
2012-07-30,19,11,11,0.1,0.0
2012-07-31,20,8,8,0.2,0.0
2012-08-01,21,11,11,0.1,0.0
2012-08-02,21,8,8,0.1,0.0
2012-08-03,26,12,12,0.0,0.0
2012-08-04,30,14,14,0.0,0.0
2012-08-05,30,15,15,0.0,0.0
2012-08-06,24,11,11,2.7,0.0
2012-08-07,23,12,12,0.5,0.0
2012-08-08,22,9,9,1.0,0.0
2012-08-09,23,7,7,0.0,0.0
2012-08-10,23,8,8,0.0,0.0
2012-08-11,25,10,10,0.0,0.0
2012-08-12,27,10,10,0.0,0.0
2012-08-13,26,11,11,0.0,0.0
2012-08-14,23,14,14,0.1,0.0
2012-08-15,31,14,14,0.0,0.0
2012-08-16,31,14,14,0.0,0.0
2012-08-17,30,15,15,0.0,0.0
2012-08-18,26,15,15,0.2,0.0
2012-08-19,22,8,8,1.3,0.0
2012-08-20,22,8,8,0.0,0.0
2012-08-21,20,9,9,0.1,0.0
2012-08-22,19,8,8,0.3,0.0
2012-08-23,17,9,9,1.3,0.0
2012-08-24,18,9,9,0.7,0.0
2012-08-25,24,8,8,0.0,0.0
2012-08-26,22,12,12,0.0,0.0
2012-08-27,20,7,7,0.0,0.0
2012-08-28,17,9,9,8.1,0.0
2012-08-29,18,4,4,3.9,0.0
2012-08-30,19,5,5,0.5,0.0
2012-08-31,19,4,4,0.2,0.0
2012-09-01,18,6,6,0.3,0.0
2012-09-02,18,5,5,0.0,0.0
2012-09-03,20,6,6,0.0,0.0
2012-09-04,21,7,7,0.0,0.0
2012-09-05,21,7,7,0.0,0.0
2012-09-06,27,11,11,0.0,0.0
2012-09-07,28,12,12,0.0,0.0
2012-09-08,27,13,13,0.2,0.0
2012-09-09,18,11,11,4.7,0.0
2012-09-10,14,6,6,13.3,0.0
2012-09-11,16,3,3,0.0,0.0
2012-09-12,21,6,6,0.0,0.0
2012-09-13,25,8,8,0.0,0.0
2012-09-14,24,8,8,0.0,0.0
2012-09-15,22,8,8,0.0,0.0
2012-09-16,25,9,9,0.0,0.0
2012-09-17,26,11,11,0.0,0.0
2012-09-18,25,10,10,0.0,0.0
2012-09-19,23,10,10,0.0,0.0
2012-09-20,25,12,12,0.0,0.0
2012-09-21,20,8,8,0.0,0.0
2012-09-22,17,7,7,1.6,0.0
2012-09-23,20,7,7,0.1,0.0
2012-09-24,18,10,10,0.8,0.0
2012-09-25,17,7,7,0.1,0.0
2012-09-26,19,8,8,0.0,0.0
2012-09-27,21,8,8,0.0,0.0
2012-09-28,21,10,10,1.4,0.0
2012-09-29,17,5,5,1.0,0.0
2012-09-30,18,5,5,0.0,0.0
2012-10-01,18,7,7,1.8,0.0
2012-10-02,13,6,6,0.6,0.0
2012-10-03,17,4,4,0.0,0.0
2012-10-04,18,5,5,0.0,0.0
2012-10-05,20,6,6,0.0,0.0
2012-10-06,22,8,8,0.0,0.0
2012-10-07,22,9,9,0.0,0.0
2012-10-08,20,8,8,0.0,0.0
2012-10-09,17,9,9,0.0,0.0
2012-10-10,16,3,3,0.0,0.0
2012-10-11,16,2,2,0.0,0.0
2012-10-12,10,7,7,16.2,0.0
2012-10-13,12,10,10,18.3,0.0
2012-10-14,14,11,11,109.1,0.0
2012-10-15,15,10,10,20.1,0.0
2012-10-16,12,7,7,7.1,0.0
2012-10-17,12,6,6,0.4,0.0
2012-10-18,13,8,8,43.9,0.0
2012-10-19,12,6,6,30.1,0.0
2012-10-20,7,4,4,14.7,0.0
2012-10-21,7,3,3,7.6,0.0
2012-10-22,10,1,1,4.3,0.0
2012-10-23,5,2,2,13.3,0.0
2012-10-24,7,1,1,1.6,0.0
2012-10-25,10,2,2,0.0,0.0
2012-10-26,6,5,5,7.8,0.0
2012-10-27,8,6,6,25.3,0.0
2012-10-28,12,8,8,9.8,0.0
2012-10-29,12,8,8,39.0,0.0
2012-10-30,11,9,9,55.9,0.0
2012-10-31,12,10,10,66.9,0.0
2012-11-01,12,9,9,6.0,0.0
2012-11-02,14,9,9,4.2,0.0
2012-11-03,11,9,9,37.7,0.0
2012-11-04,13,11,11,52.4,0.0
2012-11-05,12,6,6,0.8,0.0
2012-11-06,9,7,7,16.0,0.0
2012-11-07,8,4,4,6.7,0.0
2012-11-08,8,1,1,0.0,0.0
2012-11-09,6,-1,-1,0.0,0.0
2012-11-10,5,-2,-2,0.0,0.0
2012-11-11,5,1,1,19.5,0.0
2012-11-12,5,3,3,15.8,0.0
2012-11-13,8,5,5,10.1,0.0
2012-11-14,8,1,1,5.6,0.0
2012-11-15,9,2,2,0.0,0.0
2012-11-16,9,2,2,4.6,0.0
2012-11-17,8,3,3,46.4,0.0
2012-11-18,5,4,4,39.6,0.0
2012-11-19,8,6,6,48.4,0.0
2012-11-20,7,5,5,26.2,0.0
2012-11-21,3,2,2,40.5,0.0
2012-11-22,5,3,3,2.8,0.0
2012-11-23,6,5,5,54.5,0.0
2012-11-24,8,0,0,1.7,0.0
2012-11-25,7,1,1,0.0,0.0
2012-11-26,7,0,0,0.0,0.0
2012-11-27,8,1,1,0.0,0.0
2012-11-28,8,4,4,13.2,0.0
2012-11-29,8,6,6,29.7,0.0
2012-11-30,8,6,6,51.0,0.0
2012-12-01,8,5,5,65.7,0.0
2012-12-02,5,4,4,43.5,0.0
2012-12-03,6,3,3,22.6,0.0
2012-12-04,9,5,5,35.1,0.0
2012-12-05,4,3,3,20.5,0.0
2012-12-06,4,2,2,22.6,0.0
2012-12-07,4,0,0,16.9,0.3
2012-12-08,4,0,0,0.1,0.1
2012-12-09,3,0,0,2.0,0.0
2012-12-10,4,1,1,3.6,0.0
2012-12-11,4,2,2,17.1,0.0
2012-12-12,6,-2,-2,1.6,0.0
2012-12-13,5,0,0,7.0,0.0
2012-12-14,4,-3,-3,7.6,0.0
2012-12-15,2,1,1,23.9,12.2
2012-12-16,3,-1,-1,17.3,9.2
2012-12-17,2,-1,-1,35.4,2.2
2012-12-18,2,-3,-3,9.5,8.1
2012-12-19,2,-2,-2,42.8,10.8
2012-12-20,3,0,0,46.8,0.0
2012-12-21,1,-3,-3,1.6,0.0
2012-12-22,3,0,0,22.9,0.0
2012-12-23,3,2,2,9.1,0.0
2012-12-24,5,-2,-2,2.4,0.0
2012-12-25,2,0,0,10.7,0.0
2012-12-26,4,2,2,9.2,0.0
2012-12-27,5,0,0,2.2,0.0
2012-12-28,6,1,1,0.5,0.0
